baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_ID	condition
CDYL	1038.01135042185	0.0620512841898618	0.0295803483237796	2.09771986153317	0.0359298993082034	0.213059027708514	CDYL	UNCHANGED
CDYL2	1223.18865386694	0.128916303026923	0.0901277680730663	1.43037274508352	0.152610066351396	0.45582382184661	CDYL2	UNCHANGED
CEACAM1	1557.70966752334	0.527746965450077	0.155074463134897	3.40318421732016	0.000666053563191639	0.0184817152839817	CEACAM1	UNCHANGED
CEACAM19	140.292502045046	-0.315460006182502	0.111028782906092	-2.84124528726319	0.00449377337911366	0.0638912629716226	CEACAM19	UNCHANGED
CEACAM21	344.900534728237	0.455244869128722	0.0892958949508636	5.0981612243119	3.42968658860884e-07	5.5821988431014e-05	CEACAM21	UNCHANGED
CEACAM3	315.845391640752	0.32451196700261	0.175319613537746	1.85097354742196	0.0641733587522785	0.290137013761856	CEACAM3	UNCHANGED
CEACAM4	673.186569061865	0.227941903233575	0.104085683895947	2.18994480990723	0.0285282396550523	0.188889164200574	CEACAM4	UNCHANGED
CEACAM6	2656.17056962816	0.328347155983785	0.194031174562145	1.69223918127971	0.0906003787164103	0.350233351176325	CEACAM6	UNCHANGED
CEACAM8	3419.48378596522	0.426728960853519	0.191831518019485	2.22449869166012	0.0261149104363905	0.179807125281673	CEACAM8	UNCHANGED
CEBPA	1320.80638323924	-0.144051429661644	0.157039945737076	-0.917291641852843	0.358989835987333	0.677644914464569	CEBPA	UNCHANGED
CEBPB	4033.9773687271	-0.113642806987489	0.106766185721457	-1.06440823205928	0.287143806182396	0.61086679797484	CEBPB	UNCHANGED
CEBPD	2903.37540120305	-0.0133900739780186	0.112560706663786	-0.118958687937294	0.905308085554407	0.964333904893016	CEBPD	UNCHANGED
CEBPE	468.831222109493	-0.170231392680581	0.133981848290464	-1.27055563759301	0.203886777599423	0.521001021562204	CEBPE	UNCHANGED
CEBPG	1818.42274727741	0.0110627515913838	0.0375034003163306	0.294979961765403	0.768009187182224	0.909846842609686	CEBPG	UNCHANGED
CEBPZ	2145.50116501458	-0.0165357804737109	0.0285305894079924	-0.579580752337302	0.562197375972419	0.811966687161655	CEBPZ	UNCHANGED
CEL	122.925793981308	-0.167766415377063	0.0938606574136419	-1.78739868225854	0.0738730744622218	0.314534756035661	CEL	UNCHANGED
CELF1	6737.58838485461	0.0158441091152486	0.0323998701980598	0.489017672552202	0.624829185250108	0.84369451743901	CELF1	UNCHANGED
CELF2	13124.8076946065	0.0142055067055994	0.0292724291291159	0.485286227628778	0.627473323559335	0.843799736312224	CELF2	UNCHANGED
CELSR1	334.489874220864	0.0198759340856544	0.117635183583187	0.168962494725048	0.865826142067045	0.949543303994481	CELSR1	UNCHANGED
CELSR2	173.652464428357	0.199011880951617	0.0986849233417946	2.01663916039475	0.0437331832228713	0.237432081173047	CELSR2	UNCHANGED
CELSR3	311.943285497455	0.496340391497443	0.102752785711151	4.83043246041725	1.36236822143722e-06	0.000172751458776429	CELSR3	UNCHANGED
CENPA	120.806963535053	0.318030258997875	0.0955699318780951	3.32772298512822	0.000875588848121357	0.0226800389281791	CENPA	UNCHANGED
CENPB	2035.86105702778	-0.040371695673017	0.0381340487682059	-1.05867845080947	0.289746245077014	0.613696018037175	CENPB	UNCHANGED
CENPE	772.577123576423	0.310155071243794	0.0847578618415866	3.65930740234431	0.00025289782901324	0.0101765713113999	CENPE	UNCHANGED
CENPF	2527.87958073939	0.228842557440054	0.0869775851267123	2.63105209355568	0.00851209873272833	0.0941106754403656	CENPF	UNCHANGED
CENPH	497.851393062801	0.120889518911101	0.0567060715265485	2.13186199743186	0.033018193134274	0.203911831420262	CENPH	UNCHANGED
CENPI	151.283850104846	0.107206671068979	0.0719816197080138	1.48936174962236	0.136392135294992	0.431638433324336	CENPI	UNCHANGED
CENPJ	1760.30654143993	-0.13089606405825	0.0612652453670338	-2.13654680192766	0.0326348704499311	0.20296141168646	CENPJ	UNCHANGED
CENPK	540.135209543541	0.0540902642473	0.0599308541531318	0.902544524212715	0.366767680764128	0.683809464649139	CENPK	UNCHANGED
CENPL	292.106555658933	0.11884141429985	0.0427085940468571	2.78261125078162	0.00539233745100096	0.0708388542367338	CENPL	UNCHANGED
CENPM	229.882691343487	0.087967248451754	0.0869022742024704	1.01225484901353	0.31141621705008	0.635028400629237	CENPM	UNCHANGED
CENPN	396.73054670022	0.119971900168984	0.0603715363154984	1.98722622432561	0.0468973329977984	0.244909623042563	CENPN	UNCHANGED
CENPO	579.455683926628	0.082716942955163	0.0457561877010533	1.80777610878755	0.0706413535846046	0.30705449999458	CENPO	UNCHANGED
CENPP	405.104239539391	0.0890678038555999	0.04675865509002	1.90484101144753	0.0568007410295645	0.272748604547512	CENPP	UNCHANGED
CENPQ	148.255020403468	-0.00982357064744473	0.0660537503583988	-0.148720861331012	0.881773899339834	0.955269657490651	CENPQ	UNCHANGED
CENPT	2034.0978958784	-0.0505821162125468	0.033519282774929	-1.50904530243649	0.131287206079891	0.424282441070319	CENPT	UNCHANGED
CENPV	322.946987063718	-0.000931912092020777	0.0783751926252656	-0.0118903961930469	0.990513060002601	0.996384782106674	CENPV	UNCHANGED
CENPW	222.021817460109	0.0345882269896571	0.0609253332934979	0.567715022961532	0.570228488965741	0.816698407167245	CENPW	UNCHANGED
CEP120	1536.32862158042	-0.00457304288999735	0.0343362052667015	-0.133184283309029	0.89404764021259	0.960746667282503	CEP120	UNCHANGED
CEP135	1347.22521606529	-0.006352398988493	0.0377628897845736	-0.168218031637187	0.866411755884427	0.949543303994481	CEP135	UNCHANGED
CEP152	1109.65521454815	0.0776615348623167	0.0477571345927302	1.62617660218958	0.103912092088965	0.377365088390475	CEP152	UNCHANGED
CEP164	1395.42933649494	-0.0270452015963106	0.0333045854441325	-0.81205639510746	0.416759272364839	0.719703383992685	CEP164	UNCHANGED
CEP170	3704.09835225287	-0.0204984596252512	0.0428303770562141	-0.478596291560715	0.632225857060812	0.845144305392672	CEP170	UNCHANGED
CEP192	2663.99936441776	0.0168057176388598	0.0347358914894635	0.483814202493046	0.628517734693777	0.843799736312224	CEP192	UNCHANGED
CEP250	1976.50359914849	0.00398404868586569	0.0354454427139855	0.112399461843757	0.910506682011038	0.965739183865178	CEP250	UNCHANGED
CEP290	1366.74590870339	0.00594629287516277	0.0477741755301928	0.12446667701057	0.900945783070814	0.96313970851313	CEP290	UNCHANGED
CEP350	5290.85976821148	0.060366855562385	0.0335175920633852	1.80104989189633	0.0716950165391367	0.30902535784952	CEP350	UNCHANGED
CEP55	409.887797942809	0.178748892049326	0.0943073629487965	1.89538638829692	0.0580412306761925	0.275670566430261	CEP55	UNCHANGED
CEP57	2861.22929923076	0.0804827617756262	0.0335411323799472	2.39952428749077	0.0164163907324634	0.136700066225341	CEP57	UNCHANGED
CEP63	1758.84334343192	-0.0281560338700486	0.0335405248850128	-0.839463126071406	0.401209472958592	0.709221802984834	CEP63	UNCHANGED
CEP68	1589.22237795779	0.0256719971470587	0.0534344312336707	0.480439232800928	0.630915102867351	0.844344908644964	CEP68	UNCHANGED
CEP70	740.305158990083	-0.287845399938285	0.0906408168976861	-3.17567084885389	0.00149490464394934	0.0315928975625341	CEP70	UNCHANGED
CEP72	179.87337720159	0.00945136652027805	0.0428922848386192	0.220351201989787	0.825597646525692	0.933279102185282	CEP72	UNCHANGED
CEP76	309.972550755948	0.0214984684514274	0.0368763866170177	0.582987391761054	0.559901787925886	0.810771618618532	CEP76	UNCHANGED
CEP78	946.947786658115	0.0741385069205979	0.0412555374732288	1.79705589749515	0.0723267462229402	0.310266527184196	CEP78	UNCHANGED
CEP97	664.460929546912	0.0330243024046366	0.037815242002799	0.873306652439041	0.382495955522727	0.69553416624568	CEP97	UNCHANGED
CEPT1	1286.34295028217	-0.00145316953614728	0.0381521914682872	-0.0380887566407602	0.96961691570744	0.988029775000892	CEPT1	UNCHANGED
CERCAM	806.108986665198	-0.33488919797744	0.103942135229921	-3.22188107100805	0.0012735198499753	0.028575584288026	CERCAM	UNCHANGED
CERK	3383.85120602513	0.00924693243607492	0.0441931339341547	0.209239119584783	0.834261575228527	0.936874539896066	CERK	UNCHANGED
CES2	1424.79256006091	-0.089208506554304	0.0354206460408063	-2.5185454396154	0.0117840677384218	0.11510470989073	CES2	UNCHANGED
CES3	49.7154378169682	0.451908070216835	0.126031481008403	3.58567610727914	0.000336206029038926	0.0121401547902963	CES3	UNCHANGED
CETN2	646.19988370451	-0.0586298277698185	0.0408963823085045	-1.43361892813747	0.151681038971519	0.455168335163571	CETN2	UNCHANGED
CETN3	285.945753159586	0.00679860676778865	0.0647501174485192	0.104997597466816	0.916377715126883	0.967709113924585	CETN3	UNCHANGED
CFD	9812.25768659005	-0.411851087984748	0.115873460586805	-3.55431766600442	0.000378961180188458	0.0129955083960853	CFD	UNCHANGED
CFDP1	816.206008619849	-0.0207857031989236	0.0307721938858742	-0.675470305302646	0.499377011254768	0.773647720945198	CFDP1	UNCHANGED
CFH	598.610291769995	-0.477927469086702	0.160091500364231	-2.98533943400712	0.00283263806448578	0.0488764526791415	CFH	UNCHANGED
CFL1	26127.1559662347	-0.014737275747514	0.0407000026708926	-0.362095203449547	0.717280887892628	0.886637168178066	CFL1	UNCHANGED
CFL2	587.215565409763	0.0807322438472327	0.0631972076957272	1.27746536264594	0.20143800147924	0.517231317666851	CFL2	UNCHANGED
CFLAR	9647.28393073321	-0.00682574676282186	0.052852516336553	-0.129147053649386	0.897241290305938	0.962102491940694	CFLAR	UNCHANGED
CFP	5196.12309619285	-0.182482476631597	0.0906710651026215	-2.01257674016583	0.0441591759801397	0.238040441949295	CFP	UNCHANGED
CGGBP1	6340.51931823418	0.0184635826074321	0.0218654369689034	0.844418642704951	0.398435508386208	0.706379323516761	CGGBP1	UNCHANGED
CGREF1	108.893370499927	0.403611816313386	0.137699070294685	2.9311150427496	0.00337747678963315	0.0541638005749258	CGREF1	UNCHANGED
CGRRF1	254.467332217111	0.0118052633228338	0.0413166471207136	0.28572655686079	0.775087562839181	0.912110006357252	CGRRF1	UNCHANGED
CHAC2	70.7967842134043	0.108043403786933	0.0840572936091553	1.28535430000051	0.19866850319911	0.514525311074823	CHAC2	UNCHANGED
CHADL	22.1395550408004	-0.0647784821236941	0.0680047311186912	-0.952558462596283	0.340813831419084	0.662986247392261	CHADL	UNCHANGED
CHAF1A	1638.55401011821	0.111572046408858	0.0435837009558165	2.55994887909967	0.0104687561501572	0.107186953727614	CHAF1A	UNCHANGED
CHAF1B	489.523740407865	0.154774406069772	0.0588454497007523	2.63018477820883	0.00853384701520481	0.0941919045554742	CHAF1B	UNCHANGED
CHCHD1	334.241476136314	0.00459170784081294	0.0375206283188738	0.122378223567839	0.902599483944959	0.963226621347533	CHCHD1	UNCHANGED
CHCHD10	405.817815334861	-0.0533877343186501	0.073624979402497	-0.725130719925736	0.468371839863811	0.752119122886113	CHCHD10	UNCHANGED
CHCHD2	2771.97929570349	0.0174391354869116	0.038935444120685	0.447898717499073	0.654226294020482	0.856550601432993	CHCHD2	UNCHANGED
CHCHD3	5129.94250419669	0.110397477186492	0.0689466044937815	1.60120252472258	0.109332069845005	0.387157910422698	CHCHD3	UNCHANGED
CHCHD4	285.302187960707	-0.0517081650232431	0.0620211143872775	-0.833718734887003	0.404439498274033	0.710663842164108	CHCHD4	UNCHANGED
CHCHD5	350.490977102039	-0.0028067470378599	0.0361313939103967	-0.0776816705389345	0.938081274831523	0.975470445569641	CHCHD5	UNCHANGED
CHCHD6	120.880605391785	0.0123551932712126	0.0658094781065814	0.187741851579537	0.851079020753252	0.943885833855855	CHCHD6	UNCHANGED
CHCHD7	1151.18555818769	0.11582219068549	0.0559286891917593	2.07089049214755	0.0383690308982767	0.219870878584187	CHCHD7	UNCHANGED
CHD1	5721.64602198085	-0.0471516271203153	0.0616748141365303	-0.764519971084715	0.444557440041296	0.737810552391759	CHD1	UNCHANGED
CHD1L	3144.92061255304	0.0155453648941406	0.0347562668387013	0.447267969436544	0.65468159091667	0.856853426421782	CHD1L	UNCHANGED
CHD2	10141.513171011	0.0198548745889561	0.0540443583308193	0.367381077362772	0.713334784356736	0.883967707205706	CHD2	UNCHANGED
CHD3	11072.637433306	0.0544313875109709	0.0452272278279712	1.20350926035107	0.228779310021169	0.549499846161653	CHD3	UNCHANGED
CHD4	14535.4681023125	-0.0520542632121713	0.0279558100928163	-1.86201948859094	0.0626003432644142	0.286444504342534	CHD4	UNCHANGED
CHD5	116.036031486284	-0.565771622715882	0.133276743477348	-4.24508888763508	2.18506784576318e-05	0.0015780241627846	CHD5	UNCHANGED
CHD6	3547.41489633796	-0.00937435721817265	0.0378155480939073	-0.247896901954014	0.804214176991813	0.925815374174914	CHD6	UNCHANGED
CHD7	2138.8288187575	-0.190970950420366	0.0955370953745285	-1.99891936919072	0.045617078665477	0.242066415840558	CHD7	UNCHANGED
CHD8	5532.37401818953	0.0184933337805146	0.0224026299274555	0.825498338382592	0.40908872565892	0.714089985733987	CHD8	UNCHANGED
CHD9	5506.69811960976	-0.00356157387677042	0.0362341159283168	-0.098293384163599	0.921699331416311	0.969883546632824	CHD9	UNCHANGED
CHEK1	800.542695647665	0.148548752572169	0.0614485288304683	2.41745010660878	0.0156296765606334	0.133574939571871	CHEK1	UNCHANGED
CHEK2	484.30675821638	0.156602277504815	0.0525492457317968	2.98010514373678	0.00288149459603669	0.0494845646768191	CHEK2	UNCHANGED
CHERP	2062.56269649995	0.0146639323822975	0.0271094143082807	0.540916606148084	0.588565064334401	0.825415980325578	CHERP	UNCHANGED
CHFR	2298.61513055107	-0.0320420511106133	0.0407068758089098	-0.787141004409874	0.431199328074601	0.727370584204573	CHFR	UNCHANGED
CHI3L1	1682.03104285005	0.352938639027433	0.186823522885732	1.88915524970216	0.0588710290525463	0.277735442532971	CHI3L1	UNCHANGED
CHI3L2	46.8873907415705	-0.0601225883124857	0.10487732886665	-0.573265823626485	0.566464722027568	0.814302371962909	CHI3L2	UNCHANGED
CHIC1	284.405916220693	0.11294154211426	0.0898782005218295	1.25660662383677	0.208896115018743	0.526099800064524	CHIC1	UNCHANGED
CHIC2	840.254656380857	0.0452767697446589	0.0470184155939097	0.962958219088173	0.335568490982764	0.659506134181695	CHIC2	UNCHANGED
CHID1	1152.28160165642	-0.00172887185776897	0.0440817768501661	-0.0392196499620558	0.96871526728399	0.988013467053115	CHID1	UNCHANGED
CHIT1	234.576868339844	0.625827408098712	0.178084963834841	3.51420689665363	0.000441069129135136	0.0141051579273275	CHIT1	UNCHANGED
CHKA	1491.11604640245	0.010142492551042	0.0461503444974145	0.21977067910317	0.826049756045649	0.933479024837078	CHKA	UNCHANGED
CHKB	103.106977142218	0.0214782211984275	0.0694916229003078	0.3090764080908	0.757263404781359	0.905180031693601	CHKB	UNCHANGED
CHM	731.52804854003	-0.191176689711949	0.0504414939629436	-3.79006795184129	0.00015060607873591	0.00687179618667405	CHM	UNCHANGED
CHML	2054.39181419273	0.0394166499123308	0.0473592508309184	0.832290401996767	0.40524504688367	0.710837869192869	CHML	UNCHANGED
CHMP1A	2160.55006644109	-0.0343871574192084	0.0332273252761552	-1.03490597372535	0.300712824577532	0.626107148637414	CHMP1A	UNCHANGED
CHMP1B	3882.6853624681	-0.00658492953766621	0.0415533909236271	-0.158469125895621	0.874087147198237	0.953127107676797	CHMP1B	UNCHANGED
CHMP2A	2314.62793927375	-0.012767407834911	0.0497734744855585	-0.256510279157132	0.797556844279729	0.921432336991605	CHMP2A	UNCHANGED
CHMP2B	1425.29532393829	0.00904706989207397	0.0496089619601387	0.182367651621967	0.855294210352358	0.945270433150143	CHMP2B	UNCHANGED
CHMP4A	312.542654842974	-0.116939254284508	0.0956920579891974	-1.22203719662617	0.221693560966261	0.542271000752599	CHMP4A	UNCHANGED
CHMP4B	4525.11169875688	-0.0818895201845485	0.0632007164078691	-1.29570556852663	0.195076942160007	0.509658374282432	CHMP4B	UNCHANGED
CHMP5	1095.32234114977	0.0036401893205684	0.035218822314767	0.103359200601154	0.917677891868247	0.968497600971414	CHMP5	UNCHANGED
CHMP6	751.463959869806	-0.0776675072617624	0.0386611729911463	-2.00892785326376	0.0445447855489981	0.239127649995098	CHMP6	UNCHANGED
CHMP7	1311.42451621332	-0.0522631050601868	0.0503028948899233	-1.03896813840542	0.298819554613275	0.623780100125912	CHMP7	UNCHANGED
CHN1	29.2212872369788	-0.0722040891079277	0.0973633318453925	-0.74159427106073	0.458333195636429	0.745652586801673	CHN1	UNCHANGED
CHN2	363.352477190829	-0.0355153709588243	0.0904588935107345	-0.39261336923837	0.694605063679298	0.875120671665599	CHN2	UNCHANGED
CHORDC1	1389.16830995846	0.0622770579328383	0.0373318667143265	1.66820101468269	0.0952758295506684	0.3581256071657	CHORDC1	UNCHANGED
CHPF	144.905864258433	0.0977754960900432	0.100280416771297	0.975020838944392	0.329549923168812	0.652103413564852	CHPF	UNCHANGED
CHPF2	3299.78098763624	-0.0537976560352585	0.0383805589479836	-1.40169027001846	0.161007757426397	0.466841157866221	CHPF2	UNCHANGED
CHPT1	1438.41388919021	0.123446698680374	0.0507055293080857	2.43458061408479	0.0149090584475385	0.130139323236791	CHPT1	UNCHANGED
CHRAC1	1779.00642592159	0.0567952217760586	0.0335635907606355	1.69216762834178	0.0906140168530427	0.350233351176325	CHRAC1	UNCHANGED
CHRFAM7A	187.776433470087	-0.177011900562408	0.105352980266324	-1.68017933726161	0.0929224283118769	0.353812528191696	CHRFAM7A	UNCHANGED
CHRM4	38.7206670721253	0.0482460451183466	0.104999178641555	0.459489738324985	0.645882519394124	0.85280892044956	CHRM4	UNCHANGED
CHRNA10	34.6052984588286	0.0512503699230268	0.0678393394862492	0.755466817795521	0.449968934808654	0.741229037781491	CHRNA10	UNCHANGED
CHRNA5	33.8135183703992	0.396715940873329	0.100932783780956	3.93049637602663	8.47706713456713e-05	0.00448749597584731	CHRNA5	UNCHANGED
CHRNA7	65.8332102080852	-0.278152127188733	0.0905595635115097	-3.07148263974772	0.00212998549708877	0.0404660136685594	CHRNA7	UNCHANGED
CHRNB1	271.599512642962	-0.151168127888184	0.0544834862197578	-2.77456782553251	0.0055275106822776	0.0715035634522387	CHRNB1	UNCHANGED
CHRNE	162.605631851655	-0.403042278390421	0.0894625247686531	-4.5051520671105	6.63254289355329e-06	0.000618187010719646	CHRNE	UNCHANGED
CHST10	488.097886838441	0.116336580169012	0.0595438192613851	1.95379775117075	0.0507251403482006	0.256518956417508	CHST10	UNCHANGED
CHST11	5104.09095504345	0.0243634257577971	0.054347863927377	0.448286721817678	0.653946282269628	0.856550601432993	CHST11	UNCHANGED
CHST12	1357.91041435692	-0.113088893962699	0.0745163058656509	-1.51763956423971	0.129105287207964	0.420769024806589	CHST12	UNCHANGED
CHST13	356.499795079408	-0.0543176149671523	0.0967605400453424	-0.561361221647779	0.574551313955936	0.817914554585429	CHST13	UNCHANGED
CHST14	696.256197161132	-0.104526415311611	0.0501897587951249	-2.08262438036989	0.0372854751282284	0.217564841904306	CHST14	UNCHANGED
CHST15	1914.44449980232	-0.0277894261181957	0.141401453084639	-0.196528575286717	0.844196468902505	0.94095992425394	CHST15	UNCHANGED
CHST2	993.624571053935	-0.0647563486229747	0.0958362768350088	-0.675697666494901	0.499232617829589	0.773605244039332	CHST2	UNCHANGED
CHST7	200.618908602642	-0.157940703100535	0.0967935219500855	-1.63172803219188	0.102736792014646	0.375319104730722	CHST7	UNCHANGED
CHSY1	4773.93713810999	-0.0113471336706402	0.0491586969272761	-0.230826575558478	0.817449534374718	0.930923325737481	CHSY1	UNCHANGED
CHTF18	1138.16659926033	-0.02215243989103	0.0479829714489476	-0.461672948174947	0.644315873272476	0.851462021090202	CHTF18	UNCHANGED
CHTF8	1858.28504277546	-0.0227583839935308	0.0553693084028685	-0.411028865087861	0.681051369147949	0.869747878398465	CHTF8	UNCHANGED
CHUK	1306.77614066742	0.0375143920877678	0.0315254471018542	1.18997176999788	0.234057487780789	0.554918499277276	CHUK	UNCHANGED
CHURC1	1912.67112366806	-0.0669624991375893	0.048526379834216	-1.37991952761277	0.16761142337812	0.476335596898983	CHURC1	UNCHANGED
CIAO1	3224.10378305086	-0.0327260585736698	0.0162212291311613	-2.01748328126396	0.0436451040194573	0.237275282641681	CIAO1	UNCHANGED
CIAPIN1	945.069490860927	0.0134882132431624	0.0260644930800947	0.51749378749527	0.604811504581391	0.832378828309853	CIAPIN1	UNCHANGED
CIB1	2042.29010926183	0.0164247862876125	0.0492500476538084	0.333497876044033	0.738758492451307	0.896162351554889	CIB1	UNCHANGED
CIB2	71.4553605383553	0.157744432663622	0.0935991488868242	1.68531909253106	0.0919270240502697	0.352111621874042	CIB2	UNCHANGED
CIC	5840.75474441478	-0.0037519414307134	0.0455444406098283	-0.0823797895083544	0.93434470705215	0.974192898406633	CIC	UNCHANGED
CIDEB	1730.52329341126	-0.00571813829985291	0.0867047036310989	-0.0659495743642904	0.947417971825208	0.978229513177784	CIDEB	UNCHANGED
CIITA	5377.02234798312	0.224675046579977	0.0981342783971651	2.28946551856917	0.0220523191421777	0.16273610076948	CIITA	UNCHANGED
CILP2	127.965293151694	-0.398773854101711	0.137417863189697	-2.90190696351629	0.00370898674928783	0.0568867798888661	CILP2	UNCHANGED
CINP	679.431992985348	-0.0166126650569528	0.0314685763302539	-0.527912825880888	0.597559842224414	0.82821429581307	CINP	UNCHANGED
CIR1	1554.39678783477	-0.00594507711748539	0.0475426112130365	-0.125047341023103	0.900486071728515	0.96313970851313	CIR1	UNCHANGED
CIRBP	8465.83495957741	-0.0326888181569976	0.0487313859820577	-0.670795986985333	0.502350504298927	0.775500035302916	CIRBP	UNCHANGED
CISD1	183.658390987053	0.0162674400445061	0.0533105723359994	0.30514472705297	0.760255927328818	0.906670044567013	CISD1	UNCHANGED
CISD2	676.408701549912	-0.0144017579055489	0.0359774873244581	-0.400299158628521	0.68893618758538	0.872535733073896	CISD2	UNCHANGED
CISD3	352.862799838163	-0.0497445373642504	0.0484768590832573	-1.0261501736079	0.304820803418586	0.628844279470239	CISD3	UNCHANGED
CISH	872.150727429917	-0.173022581527739	0.0843123396270849	-2.05216202388668	0.040153918811176	0.226111893137455	CISH	UNCHANGED
CIT	976.106630359995	0.234290047699529	0.081322462147119	2.88100042120809	0.00396415110743819	0.0595441705600737	CIT	UNCHANGED
CITED2	8871.25077257686	-0.101669430136221	0.0715525475233575	-1.42090580496847	0.155344145186626	0.45887210631909	CITED2	UNCHANGED
CITED4	819.593105962068	0.0156067187721629	0.0835388718981645	0.18681984108174	0.851801889860678	0.943983873231061	CITED4	UNCHANGED
CIZ1	5572.53470370346	0.0633889815712136	0.0331104876827364	1.91446837565803	0.0555603361688432	0.269882167448212	CIZ1	UNCHANGED
CKAP2	2579.49819046396	0.0880978196382442	0.0416402703257121	2.11568798543186	0.0343713530820951	0.208219610487285	CKAP2	UNCHANGED
CKAP2L	517.425992059096	0.188072368649287	0.0916318219622243	2.05247876362014	0.0401231568294488	0.226111893137455	CKAP2L	UNCHANGED
CKAP4	3179.22315469587	0.112050631258459	0.13112357662902	0.854542212309211	0.392804630896823	0.702700174474574	CKAP4	UNCHANGED
CKAP5	3479.64991941393	0.0528656196827471	0.0472222479764011	1.11950662978108	0.262924064118547	0.587825095287929	CKAP5	UNCHANGED
CKB	387.772450388338	-0.0258912833658659	0.117286691098227	-0.220752100033089	0.825285462055259	0.933269607472647	CKB	UNCHANGED
CKLF	317.08424688238	-0.0830003248718777	0.0740045438559781	-1.12155714429382	0.262050781828675	0.587532815989166	CKLF	UNCHANGED
CKM	52.9243112189487	-0.278588180180994	0.121470161526652	-2.29347007264717	0.0218209564279513	0.16197287598364	CKM	UNCHANGED
CKS1B	327.604602327982	0.0847536893357748	0.0779282344530534	1.0875864175626	0.276777729540037	0.599456035875691	CKS1B	UNCHANGED
CKS2	707.120048602327	0.203217225583051	0.059332052978496	3.42508332986058	0.000614610879573585	0.0174580785653429	CKS2	UNCHANGED
CLASP1	3374.17181939669	-0.0243682240090164	0.0250433860455328	-0.973040305520631	0.330533270459515	0.653263104737382	CLASP1	UNCHANGED
CLASP2	2283.64748745354	-0.0326990274995074	0.0365838468415222	-0.89381052903366	0.371423274736845	0.687700696273873	CLASP2	UNCHANGED
CLC	1491.47638350143	-0.0582241211870943	0.168359616954556	-0.345831870137898	0.729469072390103	0.892801373110445	CLC	UNCHANGED
CLCC1	993.821573449829	0.116218630069996	0.0524467486772462	2.21593583970663	0.0266958965665729	0.181569907506263	CLCC1	UNCHANGED
CLCF1	216.105893142666	-0.224371657939639	0.0973319264395963	-2.30522158706972	0.0211541664701926	0.159203716602795	CLCF1	UNCHANGED
CLCN2	130.209439626769	0.252962852924256	0.0654745485578633	3.86352954691546	0.000111760367926823	0.00548985050559461	CLCN2	UNCHANGED
CLCN3	1235.99867240866	0.177050173173713	0.0629951176221481	2.81053802035389	0.00494587449901718	0.0676722225994759	CLCN3	UNCHANGED
CLCN4	127.288963847806	0.548262644134291	0.145046740113275	3.77990324847096	0.000156889311148572	0.0070697435457652	CLCN4	UNCHANGED
CLCN5	480.320292589237	0.0480998466698786	0.0792324530024691	0.607072542211708	0.543802771306625	0.80234456116094	CLCN5	UNCHANGED
CLCN6	1509.99618911711	0.0877595635651765	0.0333975761226829	2.62772254018675	0.00859585960650638	0.0942140899369993	CLCN6	UNCHANGED
CLCN7	6293.81726509143	0.0836829871763032	0.0415379258981949	2.01461641058828	0.0439448566480481	0.237806623054937	CLCN7	UNCHANGED
CLDN12	229.833355734062	-0.264539248061056	0.0802278590194226	-3.29734896698431	0.000976021515385341	0.0239506647534395	CLDN12	UNCHANGED
CLDN15	811.400033017138	0.0548341922675663	0.0524494169764123	1.04546809914449	0.295806677022432	0.619732648764037	CLDN15	UNCHANGED
CLDN7	37.8607184026832	0.369598969555935	0.111477641019306	3.31545380918068	0.000914944602900066	0.023272396677198	CLDN7	UNCHANGED
CLDN9	69.3629370034578	0.19541222544672	0.114962033487693	1.69979792039463	0.0891689428474843	0.348151565253067	CLDN9	UNCHANGED
CLDND1	1830.67505001725	-0.0924284185667334	0.0353111023337468	-2.61754554398036	0.00885646686919164	0.0958719893906848	CLDND1	UNCHANGED
CLDND2	70.0389636862259	0.102554331242665	0.0702631599452379	1.45957470917327	0.144406994211042	0.445476173089509	CLDND2	UNCHANGED
CLEC11A	7327.35884531154	-0.160390718931494	0.122302037742158	-1.31143128841104	0.18971209380513	0.502870778547628	CLEC11A	UNCHANGED
CLEC12A	3860.84888714634	0.120156005435468	0.0921512148823317	1.30390039446464	0.192267545767835	0.506257217360857	CLEC12A	UNCHANGED
CLEC12B	260.937389879939	0.109464266896545	0.0915922066885619	1.19512642891936	0.232037637504306	0.55275575017207	CLEC12B	UNCHANGED
CLEC16A	1924.94941001494	0.0104378642444972	0.0279821732196168	0.373018355742998	0.709134782438639	0.882555116264355	CLEC16A	UNCHANGED
CLEC17A	43.7361010625525	-0.0924642863426235	0.119969930911308	-0.770728845471962	0.440867670530463	0.734554919348312	CLEC17A	UNCHANGED
CLEC2B	2394.25084167248	0.0735318224791191	0.0903667574372098	0.81370433735228	0.415814348811479	0.719184056112479	CLEC2B	UNCHANGED
CLEC2D	1051.07297992557	-0.070566650689104	0.085199498155717	-0.828251952378065	0.407527827304891	0.712871939265598	CLEC2D	UNCHANGED
CLEC4A	309.707925013986	0.0551728105932114	0.124243407070174	0.444070328512878	0.656991737866928	0.85739801580517	CLEC4A	UNCHANGED
CLEC4D	441.600921626632	0.225220365122516	0.165270088246343	1.36274124079134	0.172964075462629	0.482929782016082	CLEC4D	UNCHANGED
CLEC4E	470.623598214308	-0.00673706942862147	0.166103769757135	-0.0405594011410575	0.967647150700694	0.987603580941546	CLEC4E	UNCHANGED
